lastUpdated,code,level,created,name,id,offlineLevels,code,lastUpdated,id,level,created,name,shortName,description,contactPerson,path,openingDate,email,address,url,phoneNumber,closedDate,geometry,comment,code,created,lastUpdated,name,id,shortName,symbol,color,geometry
2023-12-29T13:45:08.159,,,,,,,,,,6,2023-12-29T13:45:08.120,Nyabihanga,Nyabihanga,,,"/NLsvt0iBEyq/d3sGVyQqwe5/cM2P652eYaG/OUuqW7x8gVw/LwR3OOP1vWP/Emse8c58jvm",2023-01-01T00:00:00.000,,,,,,,,,,,,Emse8c58jvm,,,,
2023-12-29T14:51:04.462,,,,,,,,,,6,2023-12-29T14:51:04.409,Nyabihara,Nyabihara,,,"/NLsvt0iBEyq/OMhvoA1PDd5/WyyxgaVJgKN/jusg8MFNuNg/phU9MI2waoi/YYTg9tnI4e8",2023-01-01T00:00:00.000,,,,,,,,,,,,YYTg9tnI4e8,,,,
2023-12-29T14:46:24.320,,,,,,,,,,6,2023-12-29T14:46:24.266,Nyabihare,Nyabihare,,,"/NLsvt0iBEyq/qtB5YKGpetQ/opnk6RKjDVK/BBdG4MFkHHf/tqxn8hC7xOc/ZRAUvewkAt2",2023-01-01T00:00:00.000,,,,,,,,,,,,ZRAUvewkAt2,,,,
2023-12-29T14:39:31.165,,,,,,,,,,6,2023-12-29T14:39:31.103,Nyabiheke,Nyabiheke,,,"/NLsvt0iBEyq/qtB5YKGpetQ/eyq3Niz72Ls/mH1gi2lqrQx/ei6HQ6eg7Qm/IdCKPvGgSpf",2023-01-01T00:00:00.000,,,,,,,,,,,,IdCKPvGgSpf,,,,
2023-12-29T14:26:44.500,,,,,,,,,,6,2023-12-29T14:26:44.428,Nyabiho,Nyabiho,,,"/NLsvt0iBEyq/OMhvoA1PDd5/WyyxgaVJgKN/Ia6ZAOh6njC/ezHsIj7gqJC/jOZnqSila8f",2023-01-01T00:00:00.000,,,,,,,,,,,,jOZnqSila8f,,,,
2023-12-29T14:00:18.633,,,,,,,,,,3,2023-12-29T14:00:18.582,Nyabihu,Nyabihu,,,"/NLsvt0iBEyq/UvekxcAnx2W/RReyheIcFTS",2023-01-01T00:00:00.000,,,,,,,,,,,,RReyheIcFTS,,,,
2023-12-29T13:12:37.576,,,,,,,,,,6,2023-12-29T13:12:37.542,Nyabihu,Nyabihu,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/tumkRJSpazo/EENNDdSASJp/YNckw7wmVRY",2023-01-01T00:00:00.000,,,,,,,,,,,,YNckw7wmVRY,,,,
2023-12-29T13:36:27.874,,,,,,,,,,6,2023-12-29T13:36:27.844,Nyabijyo,Nyabijyo,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CdGmPmTT2JI/hxmKCu55z50/wjKoJDKmaub/CZSCG7a6Zk0",2023-01-01T00:00:00.000,,,,,,,,,,,,CZSCG7a6Zk0,,,,
2023-12-29T13:50:20.402,,,,,,,,,,6,2023-12-29T13:50:20.360,Nyabikati,Nyabikati,,,"/NLsvt0iBEyq/d3sGVyQqwe5/n468PYJ6g8u/IjOSgM5xTje/x4nd4evDxiK/DLUgo7RumkR",2023-01-01T00:00:00.000,,,,,,,,,,,,DLUgo7RumkR,,,,
2023-12-29T13:21:35.271,,,,,,,,,,6,2023-12-29T13:21:35.255,Nyabikenke,Nyabikenke,,,"/NLsvt0iBEyq/I7LUEXlue90/Elcqno9VUjB/hXkozB5SnNW/P6b8Jq4Fz4r/HesZBinftAU",2023-01-01T00:00:00.000,,,,,,,,,,,,HesZBinftAU,,,,
2023-12-29T13:16:29.590,,,,,,,,,,5,2023-12-29T13:16:29.572,Nyabikenke,Nyabikenke,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/klDafWetuO4/US5wKfPLwCj",2023-01-01T00:00:00.000,,,,,,,,,,,,US5wKfPLwCj,,,,
2023-12-29T14:44:36.260,,,,,,,,,,6,2023-12-29T14:44:36.189,"Nyabikenke I","Nyabikenke I",,,"/NLsvt0iBEyq/qtB5YKGpetQ/opnk6RKjDVK/EUyLD4gN1Ix/bp21Rf5JorG/UE8cjr5L0xo",2023-01-01T00:00:00.000,,,,,,,,,,,,UE8cjr5L0xo,,,,
2023-12-29T14:44:36.944,,,,,,,,,,6,2023-12-29T14:44:36.885,"Nyabikenke Ii","Nyabikenke Ii",,,"/NLsvt0iBEyq/qtB5YKGpetQ/opnk6RKjDVK/EUyLD4gN1Ix/bp21Rf5JorG/W8TgbCfpLQm",2023-01-01T00:00:00.000,,,,,,,,,,,,W8TgbCfpLQm,,,,
2023-12-29T13:52:04.829,,,,,,,,,,6,2023-12-29T13:52:04.786,Nyabikeri,Nyabikeri,,,"/NLsvt0iBEyq/UvekxcAnx2W/MhuotIEABst/D94K7iq7jRJ/nXAirOQB6Px/NA2x7l8TEZY",2023-01-01T00:00:00.000,,,,,,,,,,,,NA2x7l8TEZY,,,,
2023-12-29T13:52:02.387,,,,,,,,,,5,2023-12-29T13:52:02.355,Nyabikeri,Nyabikeri,,,"/NLsvt0iBEyq/UvekxcAnx2W/MhuotIEABst/D94K7iq7jRJ/nXAirOQB6Px",2023-01-01T00:00:00.000,,,,,,,,,,,,nXAirOQB6Px,,,,
2023-12-29T14:40:05.322,,,,,,,,,,6,2023-12-29T14:40:05.244,Nyabikiri,Nyabikiri,,,"/NLsvt0iBEyq/qtB5YKGpetQ/eyq3Niz72Ls/TlpAEhaePbI/OFiLr9r3Waa/kqQcJH4O2vS",2023-01-01T00:00:00.000,,,,,,,,,,,,kqQcJH4O2vS,,,,
2023-12-29T14:40:04.652,,,,,,,,,,5,2023-12-29T14:40:04.576,Nyabikiri,Nyabikiri,,,"/NLsvt0iBEyq/qtB5YKGpetQ/eyq3Niz72Ls/TlpAEhaePbI/OFiLr9r3Waa",2023-01-01T00:00:00.000,,,,,,,,,,,,OFiLr9r3Waa,,,,
2023-12-29T14:49:30.281,,,,,,,,,,5,2023-12-29T14:49:30.227,Nyabikokora,Nyabikokora,,,"/NLsvt0iBEyq/qtB5YKGpetQ/ohiPKtEtJgY/NaDrpmkUj57/MchUc32xcsc",2023-01-01T00:00:00.000,,,,,,,,,,,,MchUc32xcsc,,,,
2023-12-29T13:13:05.724,,,,,,,,,,6,2023-12-29T13:13:05.698,Nyabikoni,Nyabikoni,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/k03ln15PN0Q/AbbsFG9vJHX/XtjNFBdUXCY",2023-01-01T00:00:00.000,,,,,,,,,,,,XtjNFBdUXCY,,,,
2023-12-29T14:26:57.375,,,,,,,,,,6,2023-12-29T14:26:57.309,Nyabikungu,Nyabikungu,,,"/NLsvt0iBEyq/OMhvoA1PDd5/Ja99XwzeEZ0/veR6xuZsDzG/tkRNYlXwIxk/CpjuhERC3Uu",2023-01-01T00:00:00.000,,,,,,,,,,,,CpjuhERC3Uu,,,,
2023-12-29T13:33:20.695,,,,,,,,,,5,2023-12-29T13:33:20.670,Nyabimata,Nyabimata,,,"/NLsvt0iBEyq/d3sGVyQqwe5/n468PYJ6g8u/IjOSgM5xTje/BVpxfK2VhVZ",2023-01-01T00:00:00.000,,,,,,,,,,,,BVpxfK2VhVZ,,,,
2023-12-29T13:33:14.734,,,,,,,,,,4,2023-12-29T13:33:14.703,Nyabimata,Nyabimata,,,"/NLsvt0iBEyq/d3sGVyQqwe5/n468PYJ6g8u/IjOSgM5xTje",2023-01-01T00:00:00.000,,,,,,,,,,,,IjOSgM5xTje,,,,
2023-12-29T13:33:21.908,,,,,,,,,,6,2023-12-29T13:33:21.885,Nyabimata,Nyabimata,,,"/NLsvt0iBEyq/d3sGVyQqwe5/n468PYJ6g8u/IjOSgM5xTje/BVpxfK2VhVZ/JadKBK2jeWE",2023-01-01T00:00:00.000,,,,,,,,,,,,JadKBK2jeWE,,,,
2023-12-29T14:46:09.400,,,,,,,,,,6,2023-12-29T14:46:09.319,Nyabimuri,Nyabimuri,,,"/NLsvt0iBEyq/d3sGVyQqwe5/JrZv84pAK7M/nmBMgToEkXE/s8C6pOINdBQ/e1aCfScXxS8",2023-01-01T00:00:00.000,,,,,,,,,,,,e1aCfScXxS8,,,,
2023-12-29T14:12:35.371,,,,,,,,,,6,2023-12-29T14:12:35.319,Nyabinaga,Nyabinaga,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/J3Aq5Uup7Bn/ICZywdfD94E/ey2mnUoAxqt",2023-01-01T00:00:00.000,,,,,,,,,,,,ey2mnUoAxqt,,,,
2023-12-29T13:24:23.739,,,,,,,,,,6,2023-12-29T13:24:23.709,Nyabinombe,Nyabinombe,,,"/NLsvt0iBEyq/I7LUEXlue90/Elcqno9VUjB/fL3UgStDL8M/TLPI1J4hOwF/Js3zA9xmVxn",2023-01-01T00:00:00.000,,,,,,,,,,,,Js3zA9xmVxn,,,,
2023-12-29T13:46:30.823,,,,,,,,,,4,2023-12-29T13:46:30.786,Nyabinoni,Nyabinoni,,,"/NLsvt0iBEyq/d3sGVyQqwe5/YERZ0lx6TL4/cWSDqjJTUCI",2023-01-01T00:00:00.000,,,,,,,,,,,,cWSDqjJTUCI,,,,
2023-12-29T14:09:44.676,,,,,,,,,,5,2023-12-29T14:09:44.632,Nyabintare,Nyabintare,,,"/NLsvt0iBEyq/UvekxcAnx2W/RlaQ9qPE7Wx/Le1FB2zInNI/DgfMUrPSiun",2023-01-01T00:00:00.000,,,,,,,,,,,,DgfMUrPSiun,,,,
2023-12-29T14:09:06.904,,,,,,,,,,6,2023-12-29T14:09:06.851,Nyabintare,Nyabintare,,,"/NLsvt0iBEyq/UvekxcAnx2W/RlaQ9qPE7Wx/qmZvomTqP3N/aLM52uHXloo/GnyPnRNWEMw",2023-01-01T00:00:00.000,,,,,,,,,,,,GnyPnRNWEMw,,,,
2023-12-29T14:15:25.362,,,,,,,,,,6,2023-12-29T14:15:25.295,Nyabinyana,Nyabinyana,,,"/NLsvt0iBEyq/OMhvoA1PDd5/vx2WLOHKkjR/SOBkhh5Wkap/aRLi06TL25s/D9j0LjXdDOL",2023-01-01T00:00:00.000,,,,,,,,,,,,D9j0LjXdDOL,,,,
2023-12-29T13:24:27.761,,,,,,,,,,6,2023-12-29T13:24:27.732,Nyabinyenga,Nyabinyenga,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/l3uSTmchAeh/uGwlmuaq1vK/hIYyGQqYq1D",2023-01-01T00:00:00.000,,,,,,,,,,,,hIYyGQqYq1D,,,,
2023-12-29T13:24:24.562,,,,,,,,,,5,2023-12-29T13:24:24.536,Nyabinyenga,Nyabinyenga,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/l3uSTmchAeh/uGwlmuaq1vK",2023-01-01T00:00:00.000,,,,,,,,,,,,uGwlmuaq1vK,,,,
2023-12-29T14:05:39.665,,,,,,,,,,5,2023-12-29T14:05:39.603,Nyabipfura,Nyabipfura,,,"/NLsvt0iBEyq/UvekxcAnx2W/K3jI0FZ3Gq0/wPY2gZCywvT/Avuj7ch65cZ",2023-01-01T00:00:00.000,,,,,,,,,,,,Avuj7ch65cZ,,,,
2023-12-29T13:50:37.905,,,,,,,,,,6,2023-12-29T13:50:37.874,Nyabiranga,Nyabiranga,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CdGmPmTT2JI/hxmKCu55z50/tXnratzdOTd/Zg3wGhXUtJE",2023-01-01T00:00:00.000,,,,,,,,,,,,Zg3wGhXUtJE,,,,
2023-12-29T13:54:59.286,,,,,,,,,,4,2023-12-29T13:54:59.236,Nyabirasi,Nyabirasi,,,"/NLsvt0iBEyq/UvekxcAnx2W/dzu2J35kVop/rpXYgyjAzXF",2023-01-01T00:00:00.000,,,,,,,,,,,,rpXYgyjAzXF,,,,
2023-12-29T13:58:43.496,,,,,,,,,,6,2023-12-29T13:58:43.446,Nyabirezi,Nyabirezi,,,"/NLsvt0iBEyq/UvekxcAnx2W/nPBRRlN2B7U/RI0k3Kg8UFJ/RIpCOpq1WEf/q999bOIeuD5",2023-01-01T00:00:00.000,,,,,,,,,,,,q999bOIeuD5,,,,
2023-12-29T13:14:14.323,,,,,,,,,,6,2023-12-29T13:14:14.302,Nyabirondo,Nyabirondo,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/k2mfNQ20qSO/dhK0TIrFev9/zi5v6zfYYUk",2023-01-01T00:00:00.000,,,,,,,,,,,,zi5v6zfYYUk,,,,
2023-12-29T13:29:45.263,,,,,,,,,,6,2023-12-29T13:29:45.237,Nyabiryo,Nyabiryo,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/phHOhVHHnO6/RT7PNn9opTO/urvGexAclO5",2023-01-01T00:00:00.000,,,,,,,,,,,,urvGexAclO5,,,,
2023-12-29T13:29:47.170,,,,,,,,,,5,2023-12-29T13:29:47.150,Nyabisagara,Nyabisagara,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/phHOhVHHnO6/lpZmE7Dk4my",2023-01-01T00:00:00.000,,,,,,,,,,,,lpZmE7Dk4my,,,,
2023-12-29T14:14:55.664,,,,,,,,,,6,2023-12-29T14:14:55.601,Nyabisasa,Nyabisasa,,,"/NLsvt0iBEyq/OMhvoA1PDd5/vx2WLOHKkjR/Q8WWxL6zNOL/GiReWrvFSuN/kDJwADcEOYy",2023-01-01T00:00:00.000,,,,,,,,,,,,kDJwADcEOYy,,,,
2023-12-29T13:24:18.802,,,,,,,,,,6,2023-12-29T13:24:18.766,Nyabisazi,Nyabisazi,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/l3uSTmchAeh/bVOxE3h8imx/A4FVX3JlrPD",2023-01-01T00:00:00.000,,,,,,,,,,,,A4FVX3JlrPD,,,,
2023-12-29T14:44:34.053,,,,,,,,,,6,2023-12-29T14:44:33.985,Nyabisenga,Nyabisenga,,,"/NLsvt0iBEyq/qtB5YKGpetQ/opnk6RKjDVK/EUyLD4gN1Ix/ErqRuZH4unl/cO5ANIQgomq",2023-01-01T00:00:00.000,,,,,,,,,,,,cO5ANIQgomq,,,,
2023-12-29T14:31:05.312,,,,,,,,,,5,2023-12-29T14:31:05.249,Nyabishambi,Nyabishambi,,,"/NLsvt0iBEyq/OMhvoA1PDd5/j3aA3oajdXg/KKNY0T9W7oi/WHdt5F49qtP",2023-01-01T00:00:00.000,,,,,,,,,,,,WHdt5F49qtP,,,,
2023-12-29T13:24:36.860,,,,,,,,,,6,2023-12-29T13:24:36.834,Nyabishike,Nyabishike,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/l3uSTmchAeh/GC3HnJVECp6/UkHE5SaDnep",2023-01-01T00:00:00.000,,,,,,,,,,,,UkHE5SaDnep,,,,
2023-12-29T13:25:31.012,,,,,,,,,,6,2023-12-29T13:25:30.988,Nyabishinge,Nyabishinge,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/DiyJ5JBOKMJ/DCRNWyTkfDf/WOT86nZr5AG",2023-01-01T00:00:00.000,,,,,,,,,,,,WOT86nZr5AG,,,,
2023-12-29T13:55:09.142,,,,,,,,,,6,2023-12-29T13:55:09.104,Nyabishongo,Nyabishongo,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/m2hUjpd9o1t/tRamrPtTyvz/PH2JcQ1Lksl",2023-01-01T00:00:00.000,,,,,,,,,,,,PH2JcQ1Lksl,,,,
2023-12-29T14:00:22.829,,,,,,,,,,6,2023-12-29T14:00:22.785,Nyabishunguru,Nyabishunguru,,,"/NLsvt0iBEyq/UvekxcAnx2W/RReyheIcFTS/Ii3LvTMm4hH/NrVCoCfvlGq/dOtxdIZkolU",2023-01-01T00:00:00.000,,,,,,,,,,,,dOtxdIZkolU,,,,
2023-12-29T14:08:21.818,,,,,,,,,,6,2023-12-29T14:08:21.784,Nyabishunju,Nyabishunju,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/qLqMdaBK6Zg/eyWnClOJ5sD/fMxTs9ndFPb",2023-01-01T00:00:00.000,,,,,,,,,,,,fMxTs9ndFPb,,,,
2023-12-29T14:32:22.402,,,,,,,,,,6,2023-12-29T14:32:22.351,Nyabishunzi,Nyabishunzi,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CdGmPmTT2JI/TTyWvOuPH4z/pVqh2WabuuN/tNjK6rUk83i",2023-01-01T00:00:00.000,,,,,,,,,,,,tNjK6rUk83i,,,,
2023-12-29T13:52:08.646,,,,,,,,,,6,2023-12-29T13:52:08.603,Nyabisiga,Nyabisiga,,,"/NLsvt0iBEyq/UvekxcAnx2W/MhuotIEABst/EH3sb1BTAh3/KYFxGwD9RYI/IBVXCNFztcU",2023-01-01T00:00:00.000,,,,,,,,,,,,IBVXCNFztcU,,,,
2023-12-29T14:17:30.716,,,,,,,,,,6,2023-12-29T14:17:30.652,Nyabisika,Nyabisika,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/qLqMdaBK6Zg/HyDv254bJxm/Ge26URhQC58",2023-01-01T00:00:00.000,,,,,,,,,,,,Ge26URhQC58,,,,
2023-12-29T13:20:06.093,,,,,,,,,,5,2023-12-29T13:20:06.070,Nyabisindu,Nyabisindu,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/YMgV4MZ7irv/orwk3D9InAj",2023-01-01T00:00:00.000,,,,,,,,,,,,orwk3D9InAj,,,,
2023-12-29T13:20:09.150,,,,,,,,,,6,2023-12-29T13:20:09.130,Nyabisindu,Nyabisindu,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/YMgV4MZ7irv/orwk3D9InAj/RfLUFDRkRUv",2023-01-01T00:00:00.000,,,,,,,,,,,,RfLUFDRkRUv,,,,
2023-12-29T13:29:36.542,,,,,,,,,,6,2023-12-29T13:29:36.514,Nyabisonga,Nyabisonga,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/jbhYYVRUg9p/zquYt9zQhVQ/Ni7JDVSFwID",2023-01-01T00:00:00.000,,,,,,,,,,,,Ni7JDVSFwID,,,,
2023-12-29T13:59:03.345,,,,,,,,,,6,2023-12-29T13:59:03.313,Nyabisusa,Nyabisusa,,,"/NLsvt0iBEyq/UvekxcAnx2W/nPBRRlN2B7U/QTsaHMtE8cI/e3jKUbeN196/p4Mdlp3z2NR",2023-01-01T00:00:00.000,,,,,,,,,,,,p4Mdlp3z2NR,,,,
2023-12-29T13:27:24.737,,,,,,,,,,5,2023-12-29T13:27:24.719,Nyabitare,Nyabitare,,,"/NLsvt0iBEyq/d3sGVyQqwe5/gfLUf85yY51/EkMwFW4MfT6/ONqbLu2uCru",2023-01-01T00:00:00.000,,,,,,,,,,,,ONqbLu2uCru,,,,
2023-12-29T13:13:09.328,,,,,,,,,,6,2023-12-29T13:13:09.306,Nyabitare,Nyabitare,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/k03ln15PN0Q/guzTXO803V1/P85ehakFLWP",2023-01-01T00:00:00.000,,,,,,,,,,,,P85ehakFLWP,,,,
2023-12-29T14:13:05.066,,,,,,,,,,4,2023-12-29T14:13:05.020,Nyabitekeri,Nyabitekeri,,,"/NLsvt0iBEyq/UvekxcAnx2W/G9cUOSP7XMy/DS6LokETfAY",2023-01-01T00:00:00.000,,,,,,,,,,,,DS6LokETfAY,,,,
2023-12-29T14:39:01.103,,,,,,,,,,5,2023-12-29T14:39:01.032,Nyabitekeri,Nyabitekeri,,,"/NLsvt0iBEyq/qtB5YKGpetQ/UN7SFbqzMwN/VZhANIp1V2J/w0Vn92FY6Rs",2023-01-01T00:00:00.000,,,,,,,,,,,,w0Vn92FY6Rs,,,,
2023-12-29T14:01:11.124,,,,,,,,,,6,2023-12-29T14:01:11.090,Nyabitembo,Nyabitembo,,,"/NLsvt0iBEyq/UvekxcAnx2W/RReyheIcFTS/cu1etLXqswy/HYoC7FdddN2/MTP7hc5nyl8",2023-01-01T00:00:00.000,,,,,,,,,,,,MTP7hc5nyl8,,,,
2023-12-29T13:53:38.017,,,,,,,,,,6,2023-12-29T13:53:37.988,Nyabiti,Nyabiti,,,"/NLsvt0iBEyq/d3sGVyQqwe5/YERZ0lx6TL4/jRy7r5G79y7/R2ky8dNnfUh/oqQxImEHUAH",2023-01-01T00:00:00.000,,,,,,,,,,,,oqQxImEHUAH,,,,
2023-12-29T14:06:02.567,,,,,,,,,,6,2023-12-29T14:06:02.521,Nyabitimbo,Nyabitimbo,,,"/NLsvt0iBEyq/UvekxcAnx2W/RlaQ9qPE7Wx/KEzLeVI0JZG/tyHVJZtw200/tjpP2TsmHZL",2023-01-01T00:00:00.000,,,,,,,,,,,,tjpP2TsmHZL,,,,
2023-12-29T14:04:12.517,,,,,,,,,,6,2023-12-29T14:04:12.464,Nyabitsina,Nyabitsina,,,"/NLsvt0iBEyq/UvekxcAnx2W/RReyheIcFTS/zYFQOmz2jEG/VmRJQyur68F/W4SvTdxfwK4",2023-01-01T00:00:00.000,,,,,,,,,,,,W4SvTdxfwK4,,,,
2023-12-29T13:58:02.653,,,,,,,,,,6,2023-12-29T13:58:02.606,Nyabitunda,Nyabitunda,,,"/NLsvt0iBEyq/UvekxcAnx2W/nPBRRlN2B7U/qt0GeU78DzG/LN3NB5IH1Jb/GYJ73WLwic2",2023-01-01T00:00:00.000,,,,,,,,,,,,GYJ73WLwic2,,,,
2023-12-29T13:38:55.928,,,,,,,,,,6,2023-12-29T13:38:55.900,Nyabivumu,Nyabivumu,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/CiqlWQYkGBw/r9QMPpSzyAi/NOu2Hf7tRfB",2023-01-01T00:00:00.000,,,,,,,,,,,,NOu2Hf7tRfB,,,,
2023-12-29T13:38:54.598,,,,,,,,,,5,2023-12-29T13:38:54.566,Nyabivumu,Nyabivumu,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/CiqlWQYkGBw/r9QMPpSzyAi",2023-01-01T00:00:00.000,,,,,,,,,,,,r9QMPpSzyAi,,,,
2023-12-29T14:44:19.146,,,,,,,,,,6,2023-12-29T14:44:19.089,Nyabiyenzi,Nyabiyenzi,,,"/NLsvt0iBEyq/d3sGVyQqwe5/CpWGnErIeY5/t23Edj3MUpG/XzedKKETPRh/cbAynLrelbY",2023-01-01T00:00:00.000,,,,,,,,,,,,cbAynLrelbY,,,,
2023-12-29T14:35:33.904,,,,,,,,,,6,2023-12-29T14:35:33.839,Nyabiyonza,Nyabiyonza,,,"/NLsvt0iBEyq/qtB5YKGpetQ/FYWwHHg36JQ/OAZ8RR2q242/uJy14kF8StQ/UK0CZoq5JmG",2023-01-01T00:00:00.000,,,,,,,,,,,,UK0CZoq5JmG,,,,
2023-12-29T13:42:49.806,,,,,,,,,,6,2023-12-29T13:42:49.783,Nyabizenga,Nyabizenga,,,"/NLsvt0iBEyq/d3sGVyQqwe5/cM2P652eYaG/XXoWdvZaJmV/hHxWyn3u6HW/oVQzApxLnoP",2023-01-01T00:00:00.000,,,,,,,,,,,,oVQzApxLnoP,,,,
2023-12-29T14:26:10.773,,,,,,,,,,6,2023-12-29T14:26:10.724,"Nyabizi I","Nyabizi I",,,"/NLsvt0iBEyq/UvekxcAnx2W/K3jI0FZ3Gq0/wPY2gZCywvT/CIMfybgreBj/tLEDFYjXtyw",2023-01-01T00:00:00.000,,,,,,,,,,,,tLEDFYjXtyw,,,,
2023-12-29T14:26:11.469,,,,,,,,,,6,2023-12-29T14:26:11.427,"Nyabizi Ii","Nyabizi Ii",,,"/NLsvt0iBEyq/UvekxcAnx2W/K3jI0FZ3Gq0/wPY2gZCywvT/CIMfybgreBj/m2Jgm3UUikp",2023-01-01T00:00:00.000,,,,,,,,,,,,m2Jgm3UUikp,,,,
2023-12-29T14:26:12.150,,,,,,,,,,6,2023-12-29T14:26:12.099,"Nyabizi Iii","Nyabizi Iii",,,"/NLsvt0iBEyq/UvekxcAnx2W/K3jI0FZ3Gq0/wPY2gZCywvT/CIMfybgreBj/NaFVdliCUoE",2023-01-01T00:00:00.000,,,,,,,,,,,,NaFVdliCUoE,,,,
2023-12-29T14:43:56.536,,,,,,,,,,6,2023-12-29T14:43:56.472,Nyabombe,Nyabombe,,,"/NLsvt0iBEyq/qtB5YKGpetQ/opnk6RKjDVK/Ne4HE0Uc1lE/ef5iczx5Fp9/ViKME1LLRCh",2023-01-01T00:00:00.000,,,,,,,,,,,,ViKME1LLRCh,,,,
2023-12-29T14:04:18.008,,,,,,,,,,6,2023-12-29T14:04:17.974,Nyabubanda,Nyabubanda,,,"/NLsvt0iBEyq/UvekxcAnx2W/K3jI0FZ3Gq0/cmMlu3l0W1W/wbkYNBZz6N8/qB3eq4e5ejF",2023-01-01T00:00:00.000,,,,,,,,,,,,qB3eq4e5ejF,,,,
2023-12-29T14:31:06.635,,,,,,,,,,5,2023-12-29T14:31:06.562,Nyabubare,Nyabubare,,,"/NLsvt0iBEyq/OMhvoA1PDd5/j3aA3oajdXg/KKNY0T9W7oi/c3gK5zJnKzx",2023-01-01T00:00:00.000,,,,,,,,,,,,c3gK5zJnKzx,,,,
2023-12-29T13:25:12.683,,,,,,,,,,6,2023-12-29T13:25:12.658,Nyabubare,Nyabubare,,,"/NLsvt0iBEyq/d3sGVyQqwe5/xvgoC8i25AP/mKc3vFiuSnY/bC7IjU6QjVm/EgTMUj6mJZw",2023-01-01T00:00:00.000,,,,,,,,,,,,EgTMUj6mJZw,,,,
2023-12-29T14:50:04.998,,,,,,,,,,6,2023-12-29T14:50:04.931,"Nyabubare I","Nyabubare I",,,"/NLsvt0iBEyq/qtB5YKGpetQ/ohiPKtEtJgY/oY5aIu5QA1O/Ei3T2U0ZfV3/shThMDtt7YL",2023-01-01T00:00:00.000,,,,,,,,,,,,shThMDtt7YL,,,,
2023-12-29T14:50:05.648,,,,,,,,,,6,2023-12-29T14:50:05.574,"Nyabubare Ii","Nyabubare Ii",,,"/NLsvt0iBEyq/qtB5YKGpetQ/ohiPKtEtJgY/oY5aIu5QA1O/Ei3T2U0ZfV3/QOXTeLiz0GE",2023-01-01T00:00:00.000,,,,,,,,,,,,QOXTeLiz0GE,,,,
2023-12-29T14:45:11.359,,,,,,,,,,6,2023-12-29T14:45:11.297,Nyabugando,Nyabugando,,,"/NLsvt0iBEyq/UvekxcAnx2W/MhuotIEABst/fKfKk1DecBP/S0YIq27dmlT/vDISrpLI6Kr",2023-01-01T00:00:00.000,,,,,,,,,,,,vDISrpLI6Kr,,,,
2023-12-29T13:13:01.548,,,,,,,,,,5,2023-12-29T13:13:01.508,Nyabugogo,Nyabugogo,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/k03ln15PN0Q/AbbsFG9vJHX",2023-01-01T00:00:00.000,,,,,,,,,,,,AbbsFG9vJHX,,,,
2023-12-29T13:13:06.449,,,,,,,,,,6,2023-12-29T13:13:06.430,Nyabugogo,Nyabugogo,,,"/NLsvt0iBEyq/I7LUEXlue90/S19LIxV9TlT/k03ln15PN0Q/AbbsFG9vJHX/ctq4kIDUlm5",2023-01-01T00:00:00.000,,,,,,,,,,,,ctq4kIDUlm5,,,,
2023-12-29T13:47:02.853,,,,,,,,,,6,2023-12-29T13:47:02.803,Nyabugombe,Nyabugombe,,,"/NLsvt0iBEyq/I7LUEXlue90/zeO6GcBuYRF/rwdMlmZfRak/BA5xQXunQUW/CP99b9qSoG8",2023-01-01T00:00:00.000,,,,,,,,,,,,CP99b9qSoG8,,,,
